,"x",,,,,,"zeros",,,,
"13068",0.6900439098,0,-1,-1,-1,-1,0,,,,
"13069",0.7385514317,0,-1,-1,-1,-1,0,,,,
"13070",0.7803351387,0,-1,-1,-1,-1,0,,,,
"13071",0.7399922492,0,-1,-1,-1,-1,0,,,,
"13072",0.7798548662,0,-1,-1,-1,-1,0,,,,
"13073",1.9558220626,-1,-1,-1,3,-1,3,,,3,
"13074",2.3630931378,-1,-1,-1,3,-1,3,,,3,
"13075",0.9210549796,-1,1,-1,-1,-1,1,1,,,
"13076",0.9445883318,-1,1,-1,-1,-1,1,1,,,
"13077",0.7217418944,0,-1,-1,-1,-1,0,,,,
"13078",0.8110725784,-1,1,-1,-1,-1,1,1,,,
"13079",0.7827365012,0,-1,-1,-1,-1,0,,,,
"13080",1.7804936706,-1,-1,-1,3,-1,3,,,3,
"13081",1.2798302654,-1,-1,2,-1,-1,2,,2,,
"13082",0.8856680966,-1,1,-1,-1,-1,1,1,,,
"13083",0.474074569,0,-1,-1,-1,-1,0,,,,
"13084",0.8826638804,-1,1,-1,-1,-1,1,1,,,
"13085",1.9692068554,-1,-1,-1,3,-1,3,,,3,
"13086",1.9365483258,-1,-1,-1,3,-1,3,,,3,
"13087",2.0042667475,-1,-1,-1,3,-1,3,,,3,
"13088",1.9062911586,-1,-1,-1,3,-1,3,,,3,
"13089",1.832809467,-1,-1,-1,3,-1,3,,,3,
"13090",2.0931171589,-1,-1,-1,3,-1,3,,,3,
"13091",1.878435354,-1,-1,-1,3,-1,3,,,3,
"13092",2.0955185214,-1,-1,-1,3,-1,3,,,3,
"13093",1.998023205,-1,-1,-1,3,-1,3,,,3,
"13094",1.8827578064,-1,-1,-1,3,-1,3,,,3,
"13095",1.8683496316,-1,-1,-1,3,-1,3,,,3,
"13096",1.8938040738,-1,-1,-1,3,-1,3,,,3,
"13097",1.9370285983,-1,-1,-1,3,-1,3,,,3,
"13098",2.0984001563,-1,-1,-1,3,-1,3,,,3,
"13099",1.7612488653,-1,-1,-1,3,-1,3,,,3,
"13100",1.9197387885,-1,-1,-1,3,-1,3,,,3,
"13101",0.8749488201,-1,1,-1,-1,-1,1,1,,,
"13102",0.9052059872,-1,1,-1,-1,-1,1,1,,,
"13103",0.8523760129,-1,1,-1,-1,-1,1,1,,,
"13104",0.0313172767,0,-1,-1,-1,-1,0,,,,
"13105",0.8374875656,-1,1,-1,-1,-1,1,1,,,
"13106",1.4114131962,-1,-1,2,-1,-1,2,,2,,
"13107",1.0184473307,-1,1,-1,-1,-1,1,1,,,
"13108",0.9713806263,-1,1,-1,-1,-1,1,1,,,
"13109",1.0454455556,-1,1,-1,-1,-1,1,1,,,
"13110",1.1477435969,-1,1,-1,-1,-1,1,1,,,
"13111",0.6986888147,0,-1,-1,-1,-1,0,,,,
"13112",1.2135409286,-1,-1,2,-1,-1,2,,2,,
"13113",1.2697328104,-1,-1,2,-1,-1,2,,2,,
"13114",1.3705900342,-1,-1,2,-1,-1,2,,2,,
"13115",0.8346059306,-1,1,-1,-1,-1,1,1,,,
"13116",0.9839706763,-1,1,-1,-1,-1,1,1,,,
"13117",0.6872742582,0,-1,-1,-1,-1,0,,,,
"13118",0.5283040625,0,-1,-1,-1,-1,0,,,,
"13119",1.2428375507,-1,-1,2,-1,-1,2,,2,,
"13120",0.5050360343,0,-1,-1,-1,-1,0,,,,
"13121",-0.0600985829,0,-1,-1,-1,-1,0,,,,
"13122",0.8735080026,-1,1,-1,-1,-1,1,1,,,
"13123",0.7491174266,0,-1,-1,-1,-1,0,,,,
"13124",0.1620425539,0,-1,-1,-1,-1,0,,,,
"13125",0.0621458751,0,-1,-1,-1,-1,0,,,,
"13126",0.071751325,0,-1,-1,-1,-1,0,,,,
"13127",0.0453363378,0,-1,-1,-1,-1,0,,,,
"13128",0.0669486001,0,-1,-1,-1,-1,0,,,,
"13129",0.7947433136,0,-1,-1,-1,-1,0,,,,
"13130",0.8562181928,-1,1,-1,-1,-1,1,1,,,
"13131",0.9124100747,-1,1,-1,-1,-1,1,1,,,
"13132",0.7587228765,0,-1,-1,-1,-1,0,,,,
"13133",0.7803351387,0,-1,-1,-1,-1,0,,,,
"13134",0.8629420077,-1,1,-1,-1,-1,1,1,,,
"13135",0.9248971595,-1,1,-1,-1,-1,1,1,,,
"13136",0.7260643469,0,-1,-1,-1,-1,0,,,,
"13137",0.7078139921,0,-1,-1,-1,-1,0,,,,
"13138",0.6689119201,0,-1,-1,-1,-1,0,,,,
"13139",0.7486371541,0,-1,-1,-1,-1,0,,,,
"13140",0.8317242956,-1,1,-1,-1,-1,1,1,,,
"13141",1.1347762395,-1,1,-1,-1,-1,1,1,,,
"13142",1.1275721521,-1,1,-1,-1,-1,1,1,,,
"13143",1.4051619866,-1,-1,2,-1,-1,2,,2,,
"13144",1.5036178479,-1,-1,2,-1,-1,2,,2,,
"13145",1.5223484752,-1,-1,2,-1,-1,2,,2,,
"13146",1.785537802,-1,-1,-1,3,-1,3,,,3,
"13147",1.9401855452,-1,-1,-1,3,-1,3,,,3,
"13148",1.7706493547,-1,-1,-1,3,-1,3,,,3,
"13149",1.5607702747,-1,-1,2,-1,-1,2,,2,,
"13150",1.5511648248,-1,-1,2,-1,-1,2,,2,,
"13151",1.4675974108,-1,-1,2,-1,-1,2,,2,,
"13152",1.5237892927,-1,-1,2,-1,-1,2,,2,,
"13153",1.4637552309,-1,-1,2,-1,-1,2,,2,,
"13154",0.977739762,-1,1,-1,-1,-1,1,1,,,
"13155",0.7510385166,0,-1,-1,-1,-1,0,,,,
"13156",0.3293907006,0,-1,-1,-1,-1,0,,,,
"13157",1.5733735357,-1,-1,2,-1,-1,2,,2,,
"13158",1.3586917308,-1,-1,2,-1,-1,2,,2,,
"13159",2.0171453205,-1,-1,-1,3,-1,3,,,3,
"13160",1.8423261326,-1,-1,-1,3,-1,3,,,3,
"13161",1.4300589882,-1,-1,2,-1,-1,2,,2,,
"13162",1.2196996357,-1,-1,2,-1,-1,2,,2,,
"13163",0.7899405886,0,-1,-1,-1,-1,0,,,,
"13164",4.8370312453,-1,-1,-1,-1,4,4,,,,4
"13165",4.8029318982,-1,-1,-1,-1,4,4,,,,4
"13166",5.0694831325,-1,-1,-1,-1,4,4,,,,4
"13167",5.3528439041,-1,-1,-1,-1,4,4,,,,4
"13168",4.8807360422,-1,-1,-1,-1,4,4,,,,4
"13169",5.0613185001,-1,-1,-1,-1,4,4,,,,4
"13170",4.9052299394,-1,-1,-1,-1,4,4,,,,4
"13171",4.9787116311,-1,-1,-1,-1,4,4,,,,4
"13172",4.9849551735,-1,-1,-1,-1,4,4,,,,4
"13173",5.1458464591,-1,-1,-1,-1,4,4,,,,4
"13174",5.1847485311,-1,-1,-1,-1,4,4,,,,4
"13175",5.2505458628,-1,-1,-1,-1,4,4,,,,4
"13176",4.8053332606,-1,-1,-1,-1,4,4,,,,4
"13177",4.8528802376,-1,-1,-1,-1,4,4,,,,4
"13178",4.9350068341,-1,-1,-1,-1,4,4,,,,4
"13179",4.8005305357,-1,-1,-1,-1,4,4,,,,4
"13180",5.0632395901,-1,-1,-1,-1,4,4,,,,4
"13181",0.5482101833,0,-1,-1,-1,-1,0,,,,
"13182",0.6491057978,0,-1,-1,-1,-1,0,,,,
"13183",0.9926155812,-1,1,-1,-1,-1,1,1,,,
"13184",1.2572457256,-1,-1,2,-1,-1,2,,2,,
"13185",0.7390317042,0,-1,-1,-1,-1,0,,,,
"13186",0.7749186227,0,-1,-1,-1,-1,0,,,,
"13187",0.6404423243,0,-1,-1,-1,-1,0,,,,
"13188",0.7399500735,0,-1,-1,-1,-1,0,,,,
"13189",0.5862628753,0,-1,-1,-1,-1,0,,,,
"13190",0.6176842856,0,-1,-1,-1,-1,0,,,,
"13191",0.7656082139,0,-1,-1,-1,-1,0,,,,
"13192",13.9476360086,-1,-1,-1,-1,4,4,,,,4
"13193",0.6013846156,0,-1,-1,-1,-1,0,,,,
"13194",1.8174345712,-1,-1,-1,3,-1,3,,,3,
"13195",0.7997421148,-1,1,-1,-1,-1,1,1,,,
"13196",0.7745718688,0,-1,-1,-1,-1,0,,,,
"13197",1.097314985,-1,1,-1,-1,-1,1,1,,,
"13198",0.6919649998,0,-1,-1,-1,-1,0,,,,
"13199",0.9613978691,-1,1,-1,-1,-1,1,1,,,
"13200",1.1122034323,-1,1,-1,-1,-1,1,1,,,
"13201",0.8859950875,-1,1,-1,-1,-1,1,1,,,
"13202",0.8302834781,-1,1,-1,-1,-1,1,1,,,
"13203",0.9464360513,-1,1,-1,-1,-1,1,1,,,
"13204",0.9233829716,-1,1,-1,-1,-1,1,1,,,
"13205",1.1606184757,-1,1,-1,-1,-1,1,1,,,
"13206",1.1755994015,-1,-1,2,-1,-1,2,,2,,
"13207",0.7476766091,0,-1,-1,-1,-1,0,,,,
"13208",0.1038414196,0,-1,-1,-1,-1,0,,,,
"13209",0.8605406453,-1,1,-1,-1,-1,1,1,,,
"13210",1.0485479026,-1,1,-1,-1,-1,1,1,,,
"13211",0.3894469584,0,-1,-1,-1,-1,0,,,,
"13212",0.3630319712,0,-1,-1,-1,-1,0,,,,
"13213",0.6876425473,0,-1,-1,-1,-1,0,,,,
"13214",0.9340223369,-1,1,-1,-1,-1,1,1,,,
"13215",0.1200036024,0,-1,-1,-1,-1,0,,,,
"13216",0.4059644029,0,-1,-1,-1,-1,0,,,,
"13217",0.4515902898,0,-1,-1,-1,-1,0,,,,
"13218",0.3512133385,0,-1,-1,-1,-1,0,,,,
"13219",0.2570799296,0,-1,-1,-1,-1,0,,,,
"13220",0.1600648858,0,-1,-1,-1,-1,0,,,,
"13221",0.4261358476,0,-1,-1,-1,-1,0,,,,
"13222",0.4972161768,0,-1,-1,-1,-1,0,,,,
"13223",0.4309385726,0,-1,-1,-1,-1,0,,,,
"13224",0.2695670145,0,-1,-1,-1,-1,0,,,,
"13225",0.3742664182,0,-1,-1,-1,-1,0,,,,
"13226",0.5073018992,0,-1,-1,-1,-1,0,,,,
"13227",0.22250031,0,-1,-1,-1,-1,0,,,,
"13228",0.3041466341,0,-1,-1,-1,-1,0,,,,
"13229",0.1682295182,0,-1,-1,-1,-1,0,,,,
"13230",0.2551588397,0,-1,-1,-1,-1,0,,,,
"13231",0.7851378637,0,-1,-1,-1,-1,0,,,,
"13232",0.8081909434,-1,1,-1,-1,-1,1,1,,,
"13233",0.8379317056,-1,1,-1,-1,-1,1,1,,,
"13234",0.1292958618,0,-1,-1,-1,-1,0,,,,
"13235",0.8481071905,-1,1,-1,-1,-1,1,1,,,
"13236",0.799065766,-1,1,-1,-1,-1,1,1,,,
"13237",0.6443150576,0,-1,-1,-1,-1,0,,,,
"13238",0.9345026094,-1,1,-1,-1,-1,1,1,,,
"13239",0.6982085422,0,-1,-1,-1,-1,0,,,,
"13240",0.8571787378,-1,1,-1,-1,-1,1,1,,,
"13241",0.8101120334,-1,1,-1,-1,-1,1,1,,,
"13242",0.6644865024,0,-1,-1,-1,-1,0,,,,
"13243",0.571793911,0,-1,-1,-1,-1,0,,,,
"13244",0.9421869693,-1,1,-1,-1,-1,1,1,,,
"13245",1.1665413371,-1,-1,2,-1,-1,2,,2,,
"13246",0.8206780282,-1,1,-1,-1,-1,1,1,,,
"13247",1.0252741108,-1,1,-1,-1,-1,1,1,,,
"13248",0.8941597199,-1,1,-1,-1,-1,1,1,,,
"13249",0.8631429899,-1,1,-1,-1,-1,1,1,,,
"13250",0.7467160641,0,-1,-1,-1,-1,0,,,,
"13251",0.6147730559,0,-1,-1,-1,-1,0,,,,
"13252",0.223403489,0,-1,-1,-1,-1,0,,,,
"13253",0.7396964204,0,-1,-1,-1,-1,0,,,,
"13254",0.2733518284,0,-1,-1,-1,-1,0,,,,
"13255",0.307931448,0,-1,-1,-1,-1,0,,,,
"13256",0.3847750471,0,-1,-1,-1,-1,0,,,,
"13257",0.3871764096,0,-1,-1,-1,-1,0,,,,
"13258",0.394380497,0,-1,-1,-1,-1,0,,,,
"13259",0.2517395662,0,-1,-1,-1,-1,0,,,,
"13260",0.6198211604,0,-1,-1,-1,-1,0,,,,
"13261",0.1403421292,0,-1,-1,-1,-1,0,,,,
"13262",0.7605699329,0,-1,-1,-1,-1,0,,,,
"13263",0.7552869354,0,-1,-1,-1,-1,0,,,,
"13264",1.0430978232,-1,1,-1,-1,-1,1,1,,,
"13265",0.1842020233,0,-1,-1,-1,-1,0,,,,
"13266",0.1441843091,0,-1,-1,-1,-1,0,,,,
"13267",0.2018170084,0,-1,-1,-1,-1,0,,,,
"13268",0.6723229633,0,-1,-1,-1,-1,0,,,,
"13269",1.0065926193,-1,1,-1,-1,-1,1,1,,,
"13270",1.012787026,-1,1,-1,-1,-1,1,1,,,
"13271",1.3657873093,-1,-1,2,-1,-1,2,,2,,
"13272",0.3714094504,0,-1,-1,-1,-1,0,,,,
"13273",0.3853373528,0,-1,-1,-1,-1,0,,,,
"13274",0.4573782269,0,-1,-1,-1,-1,0,,,,
"13275",0.9220155245,-1,1,-1,-1,-1,1,1,,,
"13276",0.9969380337,-1,1,-1,-1,-1,1,1,,,
"13277",0.8600603728,-1,1,-1,-1,-1,1,1,,,
"13278",1.1001966199,-1,1,-1,-1,-1,1,1,,,
"13279",0.845652198,-1,1,-1,-1,-1,1,1,,,
"13280",0.0877766424,0,-1,-1,-1,-1,0,,,,
"13281",1.0680183628,-1,1,-1,-1,-1,1,1,,,
"13282",0.3667145597,0,-1,-1,-1,-1,0,,,,
"13283",0.3244505802,0,-1,-1,-1,-1,0,,,,
"13284",2.7615195452,-1,-1,-1,-1,4,4,,,,4
"13285",1.5733253943,-1,-1,2,-1,-1,2,,2,,
"13286",1.7841650193,-1,-1,-1,3,-1,3,,,3,
"13287",-0.0972361603,0,-1,-1,-1,-1,0,,,,
"13288",1.1736783116,-1,-1,2,-1,-1,2,,2,,
"13289",0.8701460952,-1,1,-1,-1,-1,1,1,,,
"13290",2.2161008229,-1,-1,-1,3,-1,3,,,3,
"13291",0.7471420743,0,-1,-1,-1,-1,0,,,,
"13292",0.4407282229,0,-1,-1,-1,-1,0,,,,
"13293",0.9205747071,-1,1,-1,-1,-1,1,1,,,
"13294",1.0646564554,-1,1,-1,-1,-1,1,1,,,
"13295",0.7063731746,0,-1,-1,-1,-1,0,,,,
"13296",1.2241069235,-1,-1,2,-1,-1,2,,2,,
"13297",0.5210371276,0,-1,-1,-1,-1,0,,,,
"13298",3.9903602082,-1,-1,-1,-1,4,4,,,,4
"13299",3.7271708814,-1,-1,-1,-1,4,4,,,,4
"13300",3.2392140272,-1,-1,-1,-1,4,4,,,,4
"13301",3.7920076681,-1,-1,-1,-1,4,4,,,,4
"13302",0.9831070306,-1,1,-1,-1,-1,1,1,,,
"13303",0.9402658793,-1,1,-1,-1,-1,1,1,,,
"13304",0.9682856484,-1,1,-1,-1,-1,1,1,,,
"13305",0.8304474425,-1,1,-1,-1,-1,1,1,,,
"13306",1.1080449443,-1,1,-1,-1,-1,1,1,,,
"13307",1.3811560291,-1,-1,2,-1,-1,2,,2,,
"13308",1.1847245789,-1,-1,2,-1,-1,2,,2,,
"13309",0.7478693765,0,-1,-1,-1,-1,0,,,,
"13310",0.8173161208,-1,1,-1,-1,-1,1,1,,,
"13311",1.6250981711,-1,-1,2,-1,-1,2,,2,,
"13312",0.5137296421,0,-1,-1,-1,-1,0,,,,
"13313",0.3389104542,0,-1,-1,-1,-1,0,,,,
"13314",0.3389104542,0,-1,-1,-1,-1,0,,,,
"13315",0.9071270772,-1,1,-1,-1,-1,1,1,,,
"13316",0.7702494163,0,-1,-1,-1,-1,0,,,,
"13317",1.010865936,-1,1,-1,-1,-1,1,1,,,
"13318",0.7515187891,0,-1,-1,-1,-1,0,,,,
"13319",0.7054126296,0,-1,-1,-1,-1,0,,,,
"13320",0.8413297455,-1,1,-1,-1,-1,1,1,,,
"13321",1.0444850106,-1,1,-1,-1,-1,1,1,,,
"13322",0.6804384599,0,-1,-1,-1,-1,0,,,,
"13323",1.8793323987,-1,-1,-1,3,-1,3,,,3,
"13324",1.8406948143,-1,-1,-1,3,-1,3,,,3,
"13325",0.8139542133,-1,1,-1,-1,-1,1,1,,,
"13326",0.9815693138,-1,1,-1,-1,-1,1,1,,,
"13327",0.7390317042,0,-1,-1,-1,-1,0,,,,
"13328",0.755360969,0,-1,-1,-1,-1,0,,,,
"13329",0.8461324704,-1,1,-1,-1,-1,1,1,,,
"13330",0.8120331234,-1,1,-1,-1,-1,1,1,,,
"13331",0.2908285094,0,-1,-1,-1,-1,0,,,,
"13332",0.3849619183,0,-1,-1,-1,-1,0,,,,
"13333",0.4344299852,0,-1,-1,-1,-1,0,,,,
"13334",0.3654985669,0,-1,-1,-1,-1,0,,,,
"13335",0.5864239142,0,-1,-1,-1,-1,0,,,,
"13336",0.3899924641,0,-1,-1,-1,-1,0,,,,
"13337",0.3650182944,0,-1,-1,-1,-1,0,,,,
"13338",0.5355150298,0,-1,-1,-1,-1,0,,,,
"13339",-0.223391231,0,-1,-1,-1,-1,0,,,,
"13340",-0.2541286706,0,-1,-1,-1,-1,0,,,,
"13341",0.8464610749,-1,1,-1,-1,-1,1,1,,,
"13342",0.8705523341,-1,1,-1,-1,-1,1,1,,,
"13343",1.5736146113,-1,-1,2,-1,-1,2,,2,,
"13344",0.7467160641,0,-1,-1,-1,-1,0,,,,
"13345",0.1481501737,0,-1,-1,-1,-1,0,,,,
"13346",0.2293162252,0,-1,-1,-1,-1,0,,,,
"13347",0.8864013264,-1,1,-1,-1,-1,1,1,,,
"13348",1.0501742469,-1,1,-1,-1,-1,1,1,,,
"13349",0.7855792326,0,-1,-1,-1,-1,0,,,,
"13350",0.7202621734,0,-1,-1,-1,-1,0,,,,
"13351",0.5564892529,0,-1,-1,-1,-1,0,,,,
"13352",1.9026930544,-1,-1,-1,3,-1,3,,,3,
"13353",0.505100096,0,-1,-1,-1,-1,0,,,,
"13354",0.5766606976,0,-1,-1,-1,-1,0,,,,
"13355",0.8389590834,-1,1,-1,-1,-1,1,1,,,
"13356",0.7222221669,0,-1,-1,-1,-1,0,,,,
"13357",-0.1210931897,0,-1,-1,-1,-1,0,,,,
"13358",0.1991007828,0,-1,-1,-1,-1,0,,,,
"13359",1.0175897509,-1,1,-1,-1,-1,1,1,,,
"13360",0.6018720061,0,-1,-1,-1,-1,0,,,,
"13361",0.7057899369,0,-1,-1,-1,-1,0,,,,
"13362",0.7147497384,0,-1,-1,-1,-1,0,,,,
"13363",1.0364009786,-1,1,-1,-1,-1,1,1,,,
"13364",0.7521579313,0,-1,-1,-1,-1,0,,,,
"13365",0.9413852941,-1,1,-1,-1,-1,1,1,,,
"13366",0.8842328673,-1,1,-1,-1,-1,1,1,,,
"13367",1.8647084391,-1,-1,-1,3,-1,3,,,3,
"13368",0.6279288491,0,-1,-1,-1,-1,0,,,,
"13369",0.9127304382,-1,1,-1,-1,-1,1,1,,,
"13370",1.1885667589,-1,-1,2,-1,-1,2,,2,,
"13371",0.7524793341,0,-1,-1,-1,-1,0,,,,
"13372",0.3720828399,0,-1,-1,-1,-1,0,,,,
"13373",0.7255840744,0,-1,-1,-1,-1,0,,,,
"13374",1.1354871248,-1,1,-1,-1,-1,1,1,,,
"13375",1.0523999833,-1,1,-1,-1,-1,1,1,,,
"13376",2.7860381651,-1,-1,-1,-1,4,4,,,,4
"13377",2.457531779,-1,-1,-1,3,-1,3,,,3,
"13378",0.8802318175,-1,1,-1,-1,-1,1,1,,,
"13379",0.6991690872,0,-1,-1,-1,-1,0,,,,
"13380",2.4807309673,-1,-1,-1,3,-1,3,,,3,
"13381",1.6815575368,-1,-1,2,-1,-1,2,,2,,
"13382",1.7588814083,-1,-1,-1,3,-1,3,,,3,
"13383",1.6239248374,-1,-1,2,-1,-1,2,,2,,
"13384",1.4034797626,-1,-1,2,-1,-1,2,,2,,
"13385",0.8302834781,-1,1,-1,-1,-1,1,1,,,
"13386",-0.0764278477,0,-1,-1,-1,-1,0,,,,
"13387",0.7414330667,0,-1,-1,-1,-1,0,,,,
"13388",0.6419550311,0,-1,-1,-1,-1,0,,,,
"13389",0.8042871342,-1,1,-1,-1,-1,1,1,,,
"13390",1.0079226718,-1,1,-1,-1,-1,1,1,,,
"13391",0.7591415197,0,-1,-1,-1,-1,0,,,,
"13392",0.9100087122,-1,1,-1,-1,-1,1,1,,,
"13393",0.9114222384,-1,1,-1,-1,-1,1,1,,,
"13394",0.7918343874,0,-1,-1,-1,-1,0,,,,
"13395",0.7558139503,0,-1,-1,-1,-1,0,,,,
"13396",1.160683663,-1,1,-1,-1,-1,1,1,,,
"13397",0.9128630559,-1,1,-1,-1,-1,1,1,,,
"13398",0.7928222236,0,-1,-1,-1,-1,0,,,,
"13399",0.6924452723,0,-1,-1,-1,-1,0,,,,
"13400",0.9205747071,-1,1,-1,-1,-1,1,1,,,
"13401",0.7548779805,0,-1,-1,-1,-1,0,,,,
"13402",0.3967293435,0,-1,-1,-1,-1,0,,,,
"13403",1.410878943,-1,-1,2,-1,-1,2,,2,,
"13404",0.883593725,-1,1,-1,-1,-1,1,1,,,
"13405",0.6986888147,0,-1,-1,-1,-1,0,,,,
"13406",0.6924452723,0,-1,-1,-1,-1,0,,,,
"13407",0.8965610823,-1,1,-1,-1,-1,1,1,,,
"13408",0.715498352,0,-1,-1,-1,-1,0,,,,
"13409",1.2782852368,-1,-1,2,-1,-1,2,,2,,
"13410",0.926337977,-1,1,-1,-1,-1,1,1,,,
"13411",0.8187569383,-1,1,-1,-1,-1,1,1,,,
"13412",0.8691855502,-1,1,-1,-1,-1,1,1,,,
"13413",0.6895636373,0,-1,-1,-1,-1,0,,,,
"13414",0.8600603728,-1,1,-1,-1,-1,1,1,,,
"13415",0.2200673632,0,-1,-1,-1,-1,0,,,,
"13416",-0.1591130144,0,-1,-1,-1,-1,0,,,,
"13417",6.3045382752,-1,-1,-1,-1,4,4,,,,4
"13418",0.8907978124,-1,1,-1,-1,-1,1,1,,,
"13419",0.7068534471,0,-1,-1,-1,-1,0,,,,
"13420",0.8201977558,-1,1,-1,-1,-1,1,1,,,
"13421",1.4993030627,-1,-1,2,-1,-1,2,,2,,
"13422",1.0180700234,-1,1,-1,-1,-1,1,1,,,
"13423",0.8283623882,-1,1,-1,-1,-1,1,1,,,
"13424",-0.2819844753,0,-1,-1,-1,-1,0,,,,
"13425",0.6336432114,0,-1,-1,-1,-1,0,,,,
"13426",0.6101098592,0,-1,-1,-1,-1,0,,,,
"13427",0.9397856068,-1,1,-1,-1,-1,1,1,,,
"13428",1.2020143887,-1,-1,2,-1,-1,2,,2,,
"13429",0.8869556325,-1,1,-1,-1,-1,1,1,,,
"13430",0.9172127996,-1,1,-1,-1,-1,1,1,,,
"13431",0.1782836562,0,-1,-1,-1,-1,0,,,,
"13432",-0.2339572259,0,-1,-1,-1,-1,0,,,,
"13433",0.5672041274,0,-1,-1,-1,-1,0,,,,
"13434",0.7515187891,0,-1,-1,-1,-1,0,,,,
"13435",0.6626683776,0,-1,-1,-1,-1,0,,,,
"13436",0.8288426607,-1,1,-1,-1,-1,1,1,,,
"13437",0.7985854935,-1,1,-1,-1,-1,1,1,,,
"13438",0.842770563,-1,1,-1,-1,-1,1,1,,,
"13439",0.7548806965,0,-1,-1,-1,-1,0,,,,
"13440",0.8422902905,-1,1,-1,-1,-1,1,1,,,
"13441",0.8322045681,-1,1,-1,-1,-1,1,1,,,
"13442",0.7423936117,0,-1,-1,-1,-1,0,,,,
"13443",1.0099103182,-1,1,-1,-1,-1,1,1,,,
"13444",0.6924501995,0,-1,-1,-1,-1,0,,,,
"13445",0.8898421946,-1,1,-1,-1,-1,1,1,,,
"13446",1.1107626148,-1,1,-1,-1,-1,1,1,,,
"13447",-0.2267531384,0,-1,-1,-1,-1,0,,,,
"13448",3.4565787408,-1,-1,-1,-1,4,4,,,,4
"13449",2.2270811554,-1,-1,-1,3,-1,3,,,3,
"13450",1.1227694272,-1,1,-1,-1,-1,1,1,,,
"13451",-0.0549721808,0,-1,-1,-1,-1,0,,,,
"13452",0.1260905496,0,-1,-1,-1,-1,0,,,,
"13453",-0.0938742528,0,-1,-1,-1,-1,0,,,,
"13454",-0.0713014456,0,-1,-1,-1,-1,0,,,,
"13455",1.180882399,-1,-1,2,-1,-1,2,,2,,
"13456",0.9268182495,-1,1,-1,-1,-1,1,1,,,
"13457",1.3955642039,-1,-1,2,-1,-1,2,,2,,
"13458",0.6576871254,0,-1,-1,-1,-1,0,,,,
"13459",0.4526107704,0,-1,-1,-1,-1,0,,,,
"13460",0.6943663622,0,-1,-1,-1,-1,0,,,,
"13461",1.176079674,-1,-1,2,-1,-1,2,,2,,
"13462",1.0036618486,-1,1,-1,-1,-1,1,1,,,
"13463",0.4650063353,0,-1,-1,-1,-1,0,,,,
"13464",0.198455101,0,-1,-1,-1,-1,0,,,,
"13465",0.3098783196,0,-1,-1,-1,-1,0,,,,
"13466",0.108163872,0,-1,-1,-1,-1,0,,,,
"13467",0.3483001192,0,-1,-1,-1,-1,0,,,,
"13468",0.2493639854,0,-1,-1,-1,-1,0,,,,
"13469",1.2041189768,-1,-1,2,-1,-1,2,,2,,
"13470",0.802907946,-1,1,-1,-1,-1,1,1,,,
"13471",0.8888767224,-1,1,-1,-1,-1,1,1,,,
"13472",1.2029749337,-1,-1,2,-1,-1,2,,2,,
"13473",2.6057688978,-1,-1,-1,-1,4,4,,,,4
"13474",0.8413297455,-1,1,-1,-1,-1,1,1,,,
"13475",0.8211583007,-1,1,-1,-1,-1,1,1,,,
"13476",0.9056862597,-1,1,-1,-1,-1,1,1,,,
"13477",1.5390438395,-1,-1,2,-1,-1,2,,2,,
"13478",1.1999714585,-1,-1,2,-1,-1,2,,2,,
"13479",0.7423936117,0,-1,-1,-1,-1,0,,,,
"13480",0.9369039719,-1,1,-1,-1,-1,1,1,,,
"13481",0.7649664189,0,-1,-1,-1,-1,0,,,,
"13482",1.1544674118,-1,1,-1,-1,-1,1,1,,,
"13483",1.7226144837,-1,-1,-1,3,-1,3,,,3,
"13484",2.1077930241,-1,-1,-1,3,-1,3,,,3,
"13485",1.6006252701,-1,-1,2,-1,-1,2,,2,,
"13486",2.1995250705,-1,-1,-1,3,-1,3,,,3,
"13487",0.9517924192,-1,1,-1,-1,-1,1,1,,,
"13488",1.3922022965,-1,-1,2,-1,-1,2,,2,,
"13489",0.7486371541,0,-1,-1,-1,-1,0,,,,
"13490",0.7515187891,0,-1,-1,-1,-1,0,,,,
"13491",0.8498716852,-1,1,-1,-1,-1,1,1,,,
"13492",1.2938721738,-1,-1,2,-1,-1,2,,2,,
"13493",0.9203398722,-1,1,-1,-1,-1,1,1,,,
"13494",0.9570754166,-1,1,-1,-1,-1,1,1,,,
"13495",1.0295965633,-1,1,-1,-1,-1,1,1,,,
"13496",1.2942267076,-1,-1,2,-1,-1,2,,2,,
"13497",0.8840739975,-1,1,-1,-1,-1,1,1,,,
"13498",1.2120158745,-1,-1,2,-1,-1,2,,2,,
"13499",1.3532159878,-1,-1,2,-1,-1,2,,2,,
"13500",1.3104717358,-1,-1,2,-1,-1,2,,2,,
"13501",1.1875219773,-1,-1,2,-1,-1,2,,2,,
"13502",1.1534226302,-1,1,-1,-1,-1,1,1,,,
"13503",0.8878162085,-1,1,-1,-1,-1,1,1,,,
"13504",0.9617781726,-1,1,-1,-1,-1,1,1,,,
"13505",1.3047927025,-1,-1,2,-1,-1,2,,2,,
"13506",1.8907585397,-1,-1,-1,3,-1,3,,,3,
"13507",2.3105166998,-1,-1,-1,3,-1,3,,,3,
"13508",1.1950902029,-1,-1,2,-1,-1,2,,2,,
"13509",1.2534706586,-1,-1,2,-1,-1,2,,2,,
"13510",1.6662556497,-1,-1,2,-1,-1,2,,2,,
